Listing ID,Listing name,Final URL,Image URL,Price,City name,Property type,Listing type,Address,Description,Contextual keywords
1182959882,2BR Condo,https://bradschmett.com/listing-detail/1182959882/67252-S-Chimayo-DR-Cathedral-City-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260519222258646906000000-o.jpg&w=1200&output=jpg&q=80,"$350,000",Cathedral City,Condo,For Sale,"67252 S Chimayo DR, Cathedral City, CA 92234, CA",Beautifully updated and m,Desert Princess; 1177 sqft
1182959674,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1182959674/2444-Sea-Shore-AVE-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527193555624890000000-o.jpg&w=1200&output=jpg&q=80,"$15,000",Thermal,Vacant Land,For Sale,"2444 Sea Shore AVE, Thermal, CA 92274, CA","Large residential lot, cl",West Shores
1182958275,3BR Single Family Home,https://bradschmett.com/listing-detail/1182958275/9520-Ekwanok-DR-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527191901465580000000-o.jpg&w=1200&output=jpg&q=80,"$395,000",Desert Hot Springs,Single Family Home,For Sale,"9520 Ekwanok DR, Desert Hot Springs, CA 92240, CA",Wake up to the quiet rhyt,Mission Lakes; 2252 sqft
1182955795,3BR Condo in Indian Wells,https://bradschmett.com/listing-detail/1182955795/44848-Oro-Grande-CIR-Indian-Wells-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527181047935007000000-o.jpg&w=1200&output=jpg&q=80,"$998,000",Indian Wells,Condo,For Sale,"44848 Oro Grande CIR, Indian Wells, CA 92210, CA",6 Monhts Of Prepaid Hoa F,Desert Horizons Country Club; 2813 sqft
1182986690,Vacant Land,https://bradschmett.com/listing-detail/1182986690/0-San-Ardo-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182986690.jpg,"$48,000",Desert Hot Springs,Vacant Land,For Sale,"0 San Ardo, Desert Hot Springs, CA 92240, CA","This $48,000 price reflec",Not In A Development
1182986189,4BR Single Family Home,https://bradschmett.com/listing-detail/1182986189/81369-Alberta-AVE-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182986189.jpg,"$748,000",Indio,Single Family Home,For Sale,"81369 Alberta AVE, Indio, CA 92201, CA",Mid-Century Modern in Cen,Oasis Palms; 2504 sqft
1182986687,Vacant Land,https://bradschmett.com/listing-detail/1182986687/0-San-Ardo-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182986687.jpg,"$48,000",Desert Hot Springs,Vacant Land,For Sale,"0 San Ardo, Desert Hot Springs, CA 92240, CA","This $48,000 price reflec",Not In A Development
1182954315,3BR Single Family Home,https://bradschmett.com/listing-detail/1182954315/15-San-Marino-CIR-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527184255510501000000-o.jpg&w=1200&output=jpg&q=80,"$880,000",Rancho Mirage,Single Family Home,For Sale,"15 San Marino CIR, Rancho Mirage, CA 92270, CA",Perfectly positioned in t,San Marino; 2422 sqft
1182954316,3BR Single Family Home,https://bradschmett.com/listing-detail/1182954316/46220-Manitou-DR-Indian-Wells-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527151732202832000000-o.jpg&w=1200&output=jpg&q=80,"$2,595,000",Indian Wells,Single Family Home,For Sale,"46220 Manitou DR, Indian Wells, CA 92210, CA",Set behind the gates of I,Indian Wells Country Club; 3851 sqft
1182954314,3BR Single Family Home,https://bradschmett.com/listing-detail/1182954314/78623-Sunrise-Mountain-VW-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260513130625058699000000-o.jpg&w=1200&output=jpg&q=80,"$849,000",Palm Desert,Single Family Home,For Sale,"78623 Sunrise Mountain VW, Palm Desert, CA 92211, CA",Sun City Palm Desert - Mo,Sun City; 2469 sqft
1182985021,3BR Single Family Home,https://bradschmett.com/listing-detail/1182985021/85346-Giorno-CT-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182985021.jpg,"$425,000",Indio,Single Family Home,For Sale,"85346 Giorno CT, Indio, CA 92203, CA",Beautifully Upgraded 3-Be,Fourseasonsterralago; 1704 sqft
1182951105,4BR Single Family Home,https://bradschmett.com/listing-detail/1182951105/333-Lautner-LN-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527031025973701000000-o.jpg&w=1200&output=jpg&q=80,"$2,995,000",Palm Springs,Single Family Home,For Sale,"333 Lautner LN, Palm Springs, CA 92264, CA",Perched high above South ,Alta; 4000 sqft
1182949659,3BR Single Family Home,https://bradschmett.com/listing-detail/1182949659/8400-Annandale-AVE-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527171326118184000000-o.jpg&w=1200&output=jpg&q=80,"$399,999",Desert Hot Springs,Single Family Home,For Sale,"8400 Annandale AVE, Desert Hot Springs, CA 92240, CA",This extensively remodele,Mission Lakes; 1429 sqft
1182983879,3BR Single Family Home,https://bradschmett.com/listing-detail/1182983879/1979-N-Los-Alamos-RD-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182983879.jpg,"$750,000",Palm Springs,Single Family Home,For Sale,"1979 N Los Alamos RD, Palm Springs, CA 92262, CA",Distinctive industrial-mo,Desert Park Estates; 1222 sqft
1182942603,3BR Single Family Home,https://bradschmett.com/listing-detail/1182942603/1391-E-Gem-CIR-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526053801960168000000-o.jpg&w=1200&output=jpg&q=80,"$619,000",Palm Springs,Single Family Home,For Sale,"1391 E Gem CIR, Palm Springs, CA 92262, CA",Tucked away on a quiet cu,Victoria Park/Vista Norte; 1258 sqft
1182942602,4BR Single Family Home,https://bradschmett.com/listing-detail/1182942602/77869-Desert-DR-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527162743027979000000-o.jpg&w=1200&output=jpg&q=80,"$1,575,000",La Quinta,Single Family Home,For Sale,"77869 Desert DR, La Quinta, CA 92253, CA",Beautifully designed to c,Hidden Canyon; 3031 sqft
1182980568,2BR Townhouse,https://bradschmett.com/listing-detail/1182980568/316-Forest-Hills-Rancho-Mirage-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182980568.jpg,"$399,887",Rancho Mirage,Townhouse,For Sale,"316 Forest Hills, Rancho Mirage, CA 92270, CA",Modern Desert Living in M,Mission Hills Country Club (32148); 1547 sqft
1182939790,3BR Single Family Home,https://bradschmett.com/listing-detail/1182939790/371-Tomahawk-DR-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526195938628584000000-o.jpg&w=1200&output=jpg&q=80,"$1,450,000",Palm Desert,Single Family Home,For Sale,"371 Tomahawk DR, Palm Desert, CA 92211, CA",West-Facing + Private Poo,Indian Ridge; 2742 sqft
1182978754,4BR Single Family Home,https://bradschmett.com/listing-detail/1182978754/15473-Avenida-De-Soledad-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182978754.jpg,"$493,755",Desert Hot Springs,Single Family Home,For Sale,"15473 Avenida De Soledad, Desert Hot Springs, CA 92240, CA",New Construction! This Ne,Rancho Descanso; 2258 sqft
1182977734,4BR Single Family Home,https://bradschmett.com/listing-detail/1182977734/15449-Avenida-De-Soledad-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182977734.jpg,"$445,630",Desert Hot Springs,Single Family Home,For Sale,"15449 Avenida De Soledad, Desert Hot Springs, CA 92240, CA",New Construction! This Ne,Rancho Descanso; 1747 sqft
1182975756,5BR Single Family Home,https://bradschmett.com/listing-detail/1182975756/40632-Pine-Grove-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182975756.jpg,"$699,000",Indio,Single Family Home,For Sale,"40632 Pine Grove, Indio, CA 92203, CA",Welcome to your ideal des,Sonora Wells; 2955 sqft
1182975743,Vacant Land in Indio,https://bradschmett.com/listing-detail/1182975743/0-SW-Jefferson-ST-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182975743.jpg,"$750,000",Indio,Vacant Land,For Sale,"0 SW Jefferson ST, Indio, CA 92201, CA",The subject vacant land p,
1182973645,3BR Condo,https://bradschmett.com/listing-detail/1182973645/140-Kavenish-E-Rancho-Mirage-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182973645.jpg,"$635,000",Rancho Mirage,Condo,For Sale,"140 Kavenish E, Rancho Mirage, CA 92270, CA","Welcome to 140 Kavenish, ",Rancho Mirage C.C. (32169); 2136 sqft
1182973666,3BR Single Family Home,https://bradschmett.com/listing-detail/1182973666/43935-Via-Granada-Palm-Desert-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182973666.jpg,"$499,000",Palm Desert,Single Family Home,For Sale,"43935 Via Granada, Palm Desert, CA 92211, CA",Welcome to this beautiful,Desert Breezes (32404); 1536 sqft
1182972153,2BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1182972153/77592-Calle-Las-Brisas-N-Palm-Desert-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182972153.jpg,"$450,000",Palm Desert,Condo,For Sale,"77592 Calle Las Brisas N, Palm Desert, CA 92211, CA",Located in a beautiful qu,Desert Breezes (32404); 1536 sqft
1182970529,5BR Single Family Home,https://bradschmett.com/listing-detail/1182970529/54325-Seattle-Slew-WAY-La-Quinta-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182970529.jpg,"$2,366,000",La Quinta,Single Family Home,For Sale,"54325 Seattle Slew WAY, La Quinta, CA 92263, CA",Welcome to Toll Brothers ,Griffin Ranch; 4182 sqft
1182970525,4BR Single Family Home,https://bradschmett.com/listing-detail/1182970525/54245-Seattle-Slew-WAY-La-Quinta-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182970525.jpg,"$2,394,000",La Quinta,Single Family Home,For Sale,"54245 Seattle Slew WAY, La Quinta, CA 92253, CA",Welcome to Toll Brothers ,Griffin Ranch; 4319 sqft
1182970503,4BR Single Family Home,https://bradschmett.com/listing-detail/1182970503/54285-Seattle-Slew-WAY-La-Quinta-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182970503.jpg,"$2,374,000",La Quinta,Single Family Home,For Sale,"54285 Seattle Slew WAY, La Quinta, CA 92253, CA",Welcome to Toll Brothers ,Griffin Ranch; 4208 sqft
1182961221,3BR Single Family Home,https://bradschmett.com/listing-detail/1182961221/54440-Eisenhower-DR-La-Quinta-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182961221.jpg,"$679,000",La Quinta,Single Family Home,For Sale,"54440 Eisenhower DR, La Quinta, CA 92253, CA","Welcome to The Zen Den, a",La Quinta Cove*; 1434 sqft
1182952551,3BR Single Family Home,https://bradschmett.com/listing-detail/1182952551/80804-Sunspring-CT-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182952551.jpg,"$650,000",Indio,Single Family Home,For Sale,"80804 Sunspring CT, Indio, CA 92201, CA",Nestled at the end of a p,1720 sqft
1182944029,3BR Single Family Home,https://bradschmett.com/listing-detail/1182944029/271-N-Easmor-CIR-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182944029.jpg,"$985,000",Palm Springs,Single Family Home,For Sale,"271 N Easmor CIR, Palm Springs, CA 92262, CA",Discover 271 N Easmor Cir,Sunmor; 1620 sqft
1182942421,4BR Single Family Home,https://bradschmett.com/listing-detail/1182942421/78735-Villeta-DR-La-Quinta-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182942421.jpg,"$693,000",La Quinta,Single Family Home,For Sale,"78735 Villeta DR, La Quinta, CA 92253, CA",Charming south-facing hom,2152 sqft
1182935625,3BR Single Family Home,https://bradschmett.com/listing-detail/1182935625/51630-Avenida-Ramirez-La-Quinta-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182935625.jpg,"$549,000",La Quinta,Single Family Home,For Sale,"51630 Avenida Ramirez, La Quinta, CA 92253, CA",Enjoy relaxed desert livi,La Quinta Cove; 1248 sqft
1182921253,2BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1182921253/1855-E-Ramon-RD-14-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527044626542340000000-o.jpg&w=1200&output=jpg&q=80,"$525,000",Palm Springs,Condo,For Sale,"1855 E Ramon RD #14, Palm Springs, CA 92264, CA",Step into the quintessent,Villa Riviera; 1412 sqft
1182919301,5BR Single Family Home,https://bradschmett.com/listing-detail/1182919301/73628-Dali-CT-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527030337216563000000-o.jpg&w=1200&output=jpg&q=80,"$1,100,000",Palm Desert,Single Family Home,For Sale,"73628 Dali CT, Palm Desert, CA 92211, CA",This beautifully upgraded,The Gallery; 2682 sqft
1182918452,Vacant Land,https://bradschmett.com/listing-detail/1182918452/0-.-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260527021456889242000000-o.jpg&w=1200&output=jpg&q=80,"$20,000",Palm Springs,Vacant Land,For Sale,"0 ., Palm Springs, CA 92240, CA",Make an Offer! Gorgeous r,
1182915595,3BR Single Family Home,https://bradschmett.com/listing-detail/1182915595/54805-Avenida-Carranza-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526213036256949000000-o.jpg&w=1200&output=jpg&q=80,"$390,000",La Quinta,Single Family Home,For Sale,"54805 Avenida Carranza, La Quinta, CA 92253, CA",Perched on the top block ,La Quinta Cove; 1812 sqft
1182911415,2BR Single Family Home,https://bradschmett.com/listing-detail/1182911415/23-Sherry-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526212157917915000000-o.jpg&w=1200&output=jpg&q=80,"$750,000",Rancho Mirage,Single Family Home,For Sale,"23 Sherry, Rancho Mirage, CA 92270, CA",Framed by breathtaking mo,Del Webb Rm; 1832 sqft
1182906862,3BR Single Family Home,https://bradschmett.com/listing-detail/1182906862/68835-Ortega-RD-Cathedral-City-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526215058965883000000-o.jpg&w=1200&output=jpg&q=80,"$459,000",Cathedral City,Single Family Home,For Sale,"68835 Ortega RD, Cathedral City, CA 92234, CA",Beautifully updated Home!,1623 sqft
1182905883,2BR Manufactured Home,https://bradschmett.com/listing-detail/1182905883/74048-Angels-Camp-RD-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526161817736055000000-o.jpg&w=1200&output=jpg&q=80,"$419,000",Palm Desert,Manufactured Home,For Sale,"74048 Angels Camp RD, Palm Desert, CA 92260, CA",Completely reimagined to ,Portola Country Club; 1680 sqft
1182904996,3BR Single Family Home,https://bradschmett.com/listing-detail/1182904996/1967-Sterling-AVE-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526211537474653000000-o.jpg&w=1200&output=jpg&q=80,"$315,000",Thermal,Single Family Home,For Sale,"1967 Sterling AVE, Thermal, CA 92274, CA",Now available for easy sh,Salton City; 1560 sqft
1182919982,3BR Condo,https://bradschmett.com/listing-detail/1182919982/35371-Calle-Solana-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182919982.jpg,"$598,000",Cathedral City,Condo,For Sale,"35371 Calle Solana, Cathedral City, CA 92234, CA",Welcome to this stunningl,Cathedrl Cyn Cc 344F (33608); 1680 sqft
1182902515,2BR Single Family Home,https://bradschmett.com/listing-detail/1182902515/16152-VA-Corto-E-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526161938047909000000-o.jpg&w=1200&output=jpg&q=80,"$365,000",Desert Hot Springs,Single Family Home,For Sale,"16152 VíA Corto E, Desert Hot Springs, CA 92240, CA",Fully remodeled and move-,1209 sqft
1182902516,3BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1182902516/38423-Nasturtium-WAY-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260512204020382923000000-o.jpg&w=1200&output=jpg&q=80,"$339,000",Palm Desert,Condo,For Sale,"38423 Nasturtium WAY, Palm Desert, CA 92211, CA",Welcome to the largest Vi,Palm Valley Country Club; 1700 sqft
1182901295,Vacant Land,https://bradschmett.com/listing-detail/1182901295/61823-Crest-ST-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526201113472982000000-o.jpg&w=1200&output=jpg&q=80,"$70,000",Desert Hot Springs,Vacant Land,For Sale,"61823 Crest ST, Desert Hot Springs, CA 92240, CA",,
1182919140,2BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1182919140/1279-Campeon-CIR-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182919140.jpg,"$575,000",Palm Springs,Condo,For Sale,"1279 Campeon CIR, Palm Springs, CA 92262, CA",Absolutely wonderful 2-be,Sunrise Racquet Club; 1252 sqft
1182919149,Vacant Land,https://bradschmett.com/listing-detail/1182919149/508-S-Calle-Palo-Fierro-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182919149.jpg,"$350,000",Palm Springs,Vacant Land,For Sale,"508 S Calle Palo Fierro, Palm Springs, CA 92264, CA",Located in the desirable ,Indian Trail Tract
1182896136,3BR Single Family Home,https://bradschmett.com/listing-detail/1182896136/84297-Canzone-DR-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526192758955996000000-o.jpg&w=1200&output=jpg&q=80,"$975,000",Indio,Single Family Home,For Sale,"84297 Canzone DR, Indio, CA 92203, CA",Experience the kind of pr,Terra Lago; 1720 sqft
1182916768,3BR Single Family Home,https://bradschmett.com/listing-detail/1182916768/41425-Farmer-CT-Indio-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182916768.jpg,"$529,000",Indio,Single Family Home,For Sale,"41425 Farmer CT, Indio, CA 92203, CA",Located within the desira,Foxstone; 1524 sqft
1182885582,5BR Single Family Home,https://bradschmett.com/listing-detail/1182885582/45255-King-ST-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526044232870703000000-o.jpg&w=1200&output=jpg&q=80,"$515,000",Indio,Single Family Home,For Sale,"45255 King ST, Indio, CA 92201, CA",First time on the market ,Gillette Park; 2684 sqft
1182885581,Commercial in Indio,https://bradschmett.com/listing-detail/1182885581/80394-Avenue-48-290-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526173300578599000000-o.jpg&w=1200&output=jpg&q=80,"$299,000",Indio,Commercial,For Sale,"80394 Avenue 48 #290, Indio, CA 92201, CA",Outdoor Resort Indio is a,Outdoor Resorts Country Club
1182884222,2BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1182884222/72730-Sage-CT-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260522155808061247000000-o.jpg&w=1200&output=jpg&q=80,"$399,000",Palm Desert,Condo,For Sale,"72730 Sage CT, Palm Desert, CA 92260, CA",Phenomenal Price!!Fabulou,Kings Point; 1325 sqft
1182877895,1BR Condo in La Quinta,https://bradschmett.com/listing-detail/1182877895/78229-Indigo-DR-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260526160635457533000000-o.jpg&w=1200&output=jpg&q=80,"$265,000",La Quinta,Condo,For Sale,"78229 Indigo DR, La Quinta, CA 92253, CA",Rare upper level condo wa,Palm Royale; 763 sqft
1182909623,3BR Single Family Home,https://bradschmett.com/listing-detail/1182909623/4325-E-Calle-De-Carlos-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1182909623.jpg,"$649,000",Palm Springs,Single Family Home,For Sale,"4325 E Calle De Carlos, Palm Springs, CA 92264, CA",Set on a generous corner ,Demuth Park; 1198 sqft
